a,v0,ecarts,ecartsA,ecartsV,grad,diffA,diffV
1.8947947278774042,8.33,7.9299993512588145,7.930076554654912,0,7.720339609740278,7.720339609740278,0
1.8947172724588932,8.33,7.929402217315865,7.929479672734376,0,7.745541851100767,7.745541851100767,0
1.8946395620832734,8.33,7.928801169579839,7.928878879955459,0,7.771037561976612,7.771037561976612,0
1.8945615938669058,8.33,7.928196149845532,7.9282741180619,0,7.796821636762984,7.796821636762984,0
1.8944833649716455,8.33,7.927587100232756,7.927665329128017,0,7.822889526032383,7.822889526032383,0
1.8944048726103397,8.33,7.926973963165941,7.927052455527247,0,7.849236130574865,7.849236130574865,0
1.8943261140492118,8.33,7.92635668142146,7.926435439982588,0,7.875856112793399,7.875856112793399,0
1.8942470866037957,8.33,7.925735198161819,7.925814225607235,0,7.902744541610217,7.902744541610217,0
1.8941677876422953,8.33,7.925109456915874,7.925188755877374,0,7.929896150038473,7.929896150038473,0
1.8940882145627422,8.33,7.924479401512789,7.924558974592342,0,7.957307955308578,7.957307955308578,0
1.8940083648660822,8.33,7.923844976146715,7.923924825843375,0,7.984969666008367,7.984969666008367,0
1.8939282360834597,8.33,7.923206125915149,7.923286254697771,0,8.012878262242396,8.012878262242396,0
1.8938478258020415,8.33,7.922562796094863,7.922643206376281,0,8.04102814182528,8.04102814182528,0
1.8937671316615519,8.33,7.921914932445228,7.921995626585717,0,8.069414048961221,8.069414048961221,0
1.8936861513599523,8.33,7.921262481191958,7.921343461493557,0,8.09803015995314,8.09803015995314,0
1.8936178981607052,8.33,7.920647265940713,7.92071551913996,0,6.825319924708139,6.825319924708139,0
1.8935497034024933,8.33,7.920181645932862,7.920249840691074,0,6.8194758211959075,6.8194758211959075,0
1.8934815647223986,8.33,7.919716813999295,7.9197849526793895,0,6.813868009469814,6.813868009469814,0
1.8934134796357873,8.33,7.919252736804238,7.9193208218908495,0,6.808508661126921,6.808508661126921,0
1.893345445540033,8.33,7.918789379441629,7.918857413537383,0,6.8034095754398995,6.8034095754398995,0
1.893277459716629,8.33,7.918326705488445,7.918394691311849,0,6.798582340383773,6.798582340383773,0
1.8932095193356306,8.33,7.917864677048509,7.917932617429507,0,6.794038099844356,6.794038099844356,0
1.893141621462188,8.33,7.917403254809878,7.917471152683321,0,6.7897873442745995,6.7897873442745995,0
1.8930737630579668,8.33,7.91694239811956,7.917010256523781,0,6.785840422107724,6.785840422107724,0
1.8930059409846796,8.33,7.916482065006834,7.916549887080121,0,6.78220732872603,6.78220732872603,0
1.8929381520118782,8.33,7.916022212246568,7.916090001219369,0,6.778897280135253,6.778897280135253,0
1.8928703928152335,8.33,7.915562795422421,7.9156305546190655,0,6.775919664470108,6.775919664470108,0
1.8928026599833632,8.33,7.915103768948149,7.915171501780019,0,6.77328318703374,6.77328318703374,0
1.89540070765208,8.33,7.920129513062363,7.917531465393646,0,-259.80476687168516,-259.80476687168516,0
1.8953251676808915,8.33,7.934038033423502,7.934113573394691,0,7.553997118847632,7.553997118847632,0
1.8952493972752653,8.33,7.9334664207198475,7.933542191125474,0,7.577040562622982,7.577040562622982,0
1.8951733931826351,8.33,7.93289130467531,7.93296730876794,0,7.600409263019968,7.600409263019968,0
1.8950971521597233,8.33,7.932312625194083,7.932388866216995,0,7.624102291181599,7.624102291181599,0
1.8950206712396835,8.33,7.931730321839532,7.931806802759572,0,7.6480920039756475,7.6480920039756475,0
1.8949439471789709,8.33,7.931144338832936,7.931221062893648,0,7.672406071268511,7.672406071268511,0
1.8948669769086446,8.33,7.930554614494216,7.9306315847645426,0,7.69702703262709,7.69702703262709,0
1.8947897574043746,8.33,7.929961089834544,7.930038309338814,0,7.721950426997636,7.721950426997636,0
1.8947122856865257,8.33,7.929363706107013,7.929441177824862,0,7.747171784888706,7.747171784888706,0
1.8946345588267772,8.33,7.928762404830831,7.928840131690579,0,7.772685974849479,7.772685974849479,0
1.8945565739400831,8.33,7.928157127839911,7.928235112726605,0,7.7984886694082425,7.7984886694082425,0
1.8944783281949324,8.33,7.92754781724471,7.9276260629898605,0,7.82457451506957,7.82457451506957,0
1.894399818807027,8.33,7.926934415513948,7.927012924901853,0,7.850938790543437,7.850938790543437,0
1.894321043043321,8.33,7.926316865445306,7.9263956412090115,0,7.877576370596272,7.877576370596272,0
1.8942419982267036,8.33,7.92569511020644,7.925774155023057,0,7.904481661746842,7.904481661746842,0
1.8941626817254318,8.33,7.925069093380093,7.9251484098813645,0,7.931650127179778,7.931650127179778,0
1.894083090942671,8.33,7.924438758787926,7.924518349570687,0,7.959078276087438,7.959078276087438,0
1.8940032233830792,8.33,7.923804050687486,7.9238839182470775,0,7.986755959166202,7.986755959166202,0
1.893923076579774,8.33,7.92316491419418,7.923245060997485,0,8.014680330514778,8.014680330514778,0
1.8938426481239952,8.33,7.922521294604999,7.922601723060778,0,8.042845577893587,8.042845577893587,0
1.89376193565966,8.33,7.921873137711016,7.921953850175351,0,8.071246433516421,8.071246433516421,0
1.89368093688716,8.33,7.921220389776371,7.921301388548871,0,8.099877249989618,8.099877249989618,0
1.8936126882320896,8.33,7.920611678952078,7.920679927607148,0,6.824865507049082,6.824865507049082,0
1.8935444978405882,8.33,7.920146120270025,7.920214310661526,0,6.819039150141037,6.819039150141037,0
1.8934763633428662,8.33,7.91968134716597,7.919749481663692,0,6.813449772202772,6.813449772202772,0
1.8934082822438403,8.33,7.919217326197149,7.919285407296175,0,6.80810990258962,6.80810990258962,0
1.8933402519324543,8.33,7.918754022329283,7.918822052640669,0,6.803031138602477,6.803031138602477,0
1.8932722696811957,8.33,7.918291399031171,7.918359381282429,0,6.798225125859147,6.798225125859147,0
1.893204332652314,8.33,7.917829418294308,7.9178973553231895,0,6.793702888163721,6.793702888163721,0
1.8931364379035958,8.33,7.917368040704319,7.917435935453037,0,6.789474871826683,6.789474871826683,0
1.8930685823859625,8.33,7.916907225507109,7.916975081024742,0,6.785551763321961,6.785551763321961,0
1.8930007629557442,8.33,7.916446930619197,7.916514750049416,0,6.781943021838543,6.781943021838543,0
1.8929329763744325,8.33,7.915987112732411,7.916054899313723,0,6.7786581311679575,6.7786581311679575,0
1.8928652193116382,8.33,7.915527727335527,7.915595484398321,0,6.77570627942714,6.77570627942714,0
1.8927974883490006,8.33,7.915068728759204,7.915136459721841,0,6.773096263756883,6.773096263756883,0
1.892729761874571,8.33,7.920094487789425,7.920162214263854,0,6.7726474429541375,6.7726474429541375,0
1.8926620544297168,8.33,7.919635876206769,7.919703583651623,0,6.770744485429247,6.770744485429247,0
1.8925943623582282,8.33,7.919177508167749,7.919245200239238,0,6.769207148860089,6.769207148860089,0
1.8925266819295063,8.33,7.918719333816483,7.918787014245205,0,6.76804287218502,6.76804287218502,0
1.892459009345194,8.33,7.918261302354478,7.91832897493879,0,6.767258431228384,6.767258431228384,0
1.8923913407411628,8.33,7.91780336209444,7.917871030698471,0,6.766860403129015,6.766860403129015,0
1.8923236721926053,8.33,7.917345460498512,7.91741312904707,0,6.766854855744241,6.766854855744241,0
1.8922559997177069,8.33,7.916887544218242,7.9169552166931405,0,6.767247489847249,6.767247489847249,0
1.8921883192761686,8.33,7.916429559135077,7.916497239576615,0,6.768044153826479,6.768044153826479,0
1.892120626778882,8.33,7.915971450366004,7.916039142863291,0,6.769249728666437,6.769249728666437,0
1.8920529180871726,8.33,7.915513162335367,7.9155808710270765,0,6.770869170935611,6.770869170935611,0
1.8919851890174493,8.33,7.91505463878265,7.915122367852374,0,6.772906972329905,6.772906972329905,0
1.891917435340035,8.33,7.9145958228012505,7.914663576478665,0,6.775367741429505,6.775367741429505,0
1.8918496527908055,8.33,7.914136656842392,7.9142044393916215,0,6.7782549229455915,6.7782549229455915,0
1.891781837065324,8.33,7.913677082798132,7.913744898523613,0,6.781572548142377,6.781572548142377,0
1.8917139838236854,8.33,7.913217041964775,7.913284895206414,0,6.785324163871564,6.785324163871564,0
1.8916460886871858,8.33,7.912756475065265,7.912824370201765,0,6.789513649962941,6.789513649962941,0
1.8915781472897772,8.33,7.912295322271934,7.912363263669342,0,6.794139740851079,6.794139740851079,0
1.8915101551878117,8.33,7.911833523764554,7.91190151586652,0,6.79921019655083,6.79921019655083,0
1.8914421079334818,8.33,7.911371018547881,7.911439065802211,0,6.8047254329961495,6.8047254329961495,0
1.8913740010546625,8.33,7.910907745448842,7.910975852327661,0,6.810687881930732,6.810687881930732,0
1.8913058300631298,8.33,7.910443642841624,7.910511813833157,0,6.81709915326678,6.81709915326678,0
1.891237590449689,8.33,7.909978648695495,7.910046888308936,0,6.823961344082362,6.823961344082362,0
1.891169277685965,8.33,7.909512700534278,7.909581013298002,0,6.831276372398775,6.831276372398775,0
1.8911008872113375,8.33,7.909045735393184,7.909114125867811,0,6.839047462747771,6.839047462747771,0
1.891032414645244,8.33,7.908577689168155,7.908646161734248,0,6.847256609354701,6.847256609354701,0
1.8909640060338497,8.33,7.908109156052356,7.908177564663751,0,6.840861139423281,6.840861139423281,0
1.890895507580614,8.33,7.90764083249005,7.907709330943286,0,6.849845323575464,6.849845323575464,0
1.890826914747508,8.33,7.907171260709056,7.907239853542162,0,6.8592833105896025,6.8592833105896025,0
1.8907582229904576,8.33,7.906700376759612,7.906769068516662,0,6.869175705048746,6.869175705048746,0
1.8906894277701372,8.33,7.906228116386638,7.906296911606958,0,6.8795220320438935,6.8795220320438935,0
1.8906205245473173,8.33,7.90575441509862,7.90582331832144,0,6.890322281982718,6.890322281982718,0
1.8905515087825528,8.33,7.905279208135929,7.905348223900694,0,6.901576476447956,6.901576476447956,0
1.8904823759469962,8.33,7.904802430475948,7.904871563311505,0,6.913283555665116,6.913283555665116,0
1.8904131215135727,8.33,7.904324016895392,7.904393271328815,0,6.925443342353787,6.925443342353787,0
1.8903437409688286,8.33,7.903843901921836,7.90391328246658,0,6.938054474403542,6.938054474403542,0
1.8902742298057293,8.33,7.903362019903508,7.903431531066607,0,6.95111630992784,6.95111630992784,0
1.890204583529853,8.33,7.90287830497161,7.902947951247486,0,6.964627587624505,6.964627587624505,0
1.8901347946369431,8.33,7.902392678612623,7.902462467505533,0,6.978889290998324,6.978889290998324,0
1.8900648616793991,8.33,7.901905057292754,7.901974990250298,0,6.993295754398331,6.993295754398331,0
1.889994780204589,8.33,7.9014154042261975,7.9014854857010075,0,7.008147481002424,7.008147481002424,0
1.8899245457827614,8.33,7.900923652847194,7.9009938872690215,0,7.023442182774175,7.023442182774175,0
1.8898541539990394,8.33,7.900429736480371,7.900500128264093,0,7.039178372192366,7.039178372192366,0
1.8897836004622754,8.33,7.899933588286913,7.900004141823677,0,7.055353676399533,7.055353676399533,0
1.889712880801739,8.33,7.899435141325932,7.899505860986468,0,7.071966053651123,7.071966053651123,0
1.8896419906676196,8.33,7.8989343285266775,7.899005218660797,0,7.089013411931687,7.089013411931687,0
1.88957092575362,8.33,7.898431082615161,7.898502147529161,0,7.1064913999663295,7.1064913999663295,0
1.8894996817563565,8.33,7.897925336771814,7.897996580769077,0,7.12439972634371,7.12439972634371,0
1.889428254409276,8.33,7.897417023449497,7.897488450796578,0,7.142734708054376,7.142734708054376,0
1.8893566394721764,8.33,7.896906075282906,7.896977690220005,0,7.161493709961774,7.161493709961774,0
1.8892848327396359,8.33,7.89639242484318,7.89646423157572,0,7.18067325404803,7.18067325404803,0
1.889212830034587,8.33,7.895876004691318,7.895948007396367,0,7.200270504892358,7.200270504892358,0
1.8891406272153097,8.33,7.895356747343566,7.895428950162843,0,7.220281927722282,7.220281927722282,0
1.8890682201732374,8.33,7.8948345853233475,7.89490699236542,0,7.240704207234216,7.240704207234216,0
1.8889956048352796,8.33,7.8943094511469605,7.894382066484918,0,7.261533795777097,7.261533795777097,0
1.8889227771664774,8.33,7.8937812773502944,7.893854105019097,0,7.282766880223334,7.282766880223334,0
1.8888497331689096,8.33,7.893249996508843,7.893323040506411,0,7.304399756780099,7.304399756780099,0
1.8887764688862698,8.33,7.892715541241387,7.8927888055240265,0,7.326428263976225,7.326428263976225,0
1.8887029803981759,8.33,7.892177844237743,7.892251332725837,0,7.348848809396457,7.348848809396457,0
1.8886292638297202,8.33,7.891636838239462,7.891710554807918,0,7.371656845567286,7.371656845567286,0
1.888555315346378,8.33,7.891092456104424,7.891166404587766,0,7.394848334207892,7.394848334207892,0
1.8884811311623158,8.33,7.890544630783793,7.890618814967856,0,7.41841840623536,7.41841840623536,0
1.8884067075334658,8.33,7.889993295387341,7.890067719016191,0,7.442362884990671,7.442362884990671,0
1.8883320407625201,8.33,7.889438383144363,7.889513049915308,0,7.466677094569717,7.466677094569717,0
1.8882571272017459,8.33,7.888879827449,7.8889547410097745,0,7.491356077427013,7.491356077427013,0
1.8881819632495938,8.33,7.888317561885832,7.888392725837984,0,7.516395215212412,7.516395215212412,0
1.8881065453549328,8.33,7.887751520223211,7.887826938117872,0,7.541789466092296,7.541789466092296,0
1.8880308700208013,8.33,7.88718163645093,7.887257311785062,0,7.567533413155302,7.567533413155302,0
1.8993134718323517,8.33,7.963779825412884,7.963779826099413,0,6.865281676482482,6.865281676482482,0
1.8986279677344213,8.33,7.961893760534041,7.961893761219545,0,6.8550409793033396,6.8550409793033396,0
1.8979372953262668,8.33,7.95717293210556,7.957172932796232,0,6.90672408154569,6.90672408154569,0
1.8972402582315566,8.33,7.952378165860574,7.952378166557611,0,6.970370947101401,6.970370947101401,0
1.896530816837037,8.33,7.947478153129969,7.947478153839411,0,7.09441394519672,7.09441394519672,0
1.8958066032590408,8.33,7.942394676227042,7.942394676951255,0,7.242135779961245,7.242135779961245,0
1.895063174829113,8.33,7.937080230836904,7.937080231580333,0,7.43428429927917,7.43428429927917,0
1.8942974975297715,8.33,7.931470223324418,7.931470224090095,0,7.656772993414052,7.656772993414052,0
1.8935064431966224,8.33,7.925508859704439,7.925508860495493,0,7.910543331490771,7.910543331490771,0
1.8928257095049843,8.33,7.919422136393107,7.919422137073841,0,6.807336916381246,6.807336916381246,0
1.8921492515042586,8.33,7.917619840759268,7.917619841435726,0,6.764580007256882,6.764580007256882,0
1.8914731150241209,8.33,7.915706969599422,7.915706970275559,0,6.761364801377567,6.761364801377567,0
1.890792058035538,8.33,7.911118895736348,7.911118896417405,0,6.810569885828954,6.810569885828954,0
1.8901042491146085,8.33,7.906460823663051,7.90646082435086,0,6.878089209294558,6.878089209294558,0
1.8894042641557234,8.33,7.901691313121567,7.901691313821552,0,6.999849588851248,6.999849588851248,0
1.8886859693987161,8.33,7.896734160805299,7.896734161523594,0,7.182947570072429,7.182947570072429,0
1.8879487697640456,8.33,7.891511367097664,7.891511367834863,0,7.3719963467056004,7.3719963467056004,0
1.8871863485267908,8.33,7.885983092125509,7.885983092887931,0,7.624212372547845,7.624212372547845,0
1.8863966078095245,8.33,7.880065895632294,7.8800658964220345,0,7.8974071726634065,7.8974071726634065,0
1.8855760028921735,8.33,7.8737068330780735,7.873706833898678,0,8.2060491735092,8.2060491735092,0
1.8849090297487918,8.33,7.87066369112912,7.870663691796093,0,6.669731433817105,6.669731433817105,0
1.8842433000551977,8.33,7.866224436162694,7.866224436828424,0,6.657296935941304,6.657296935941304,0
1.8835730628561236,8.33,7.864438264196701,7.864438264866938,0,6.702371990741085,6.702371990741085,0
1.882893396754946,8.33,7.859923203793556,7.859923204473222,0,6.79666101177645,6.79666101177645,0
1.882200848513969,8.33,7.855264774413972,7.85526477510652,0,6.9254824097697565,6.9254824097697565,0
1.8814877895687458,8.33,7.850399788285357,7.850399788998416,0,7.130589452231106,7.130589452231106,0
1.8807517001571,8.33,7.845236401481925,7.845236402218014,0,7.360894116459349,7.360894116459349,0
1.8799877983264195,8.33,7.839716463750117,7.8397164645140185,0,7.639018306804246,7.639018306804246,0
1.8791927649539502,8.33,7.8337637250088985,7.833763725803932,0,7.950333724693337,7.950333724693337,0
1.8783646726925212,8.33,7.830117882306879,7.830117883134971,0,8.28092261428992,8.28092261428992,0
1.877712304755073,8.33,7.823861160760335,7.823861161412703,0,6.523679374481617,6.523679374481617,0
1.8770589820258237,8.33,7.8196054554521455,7.819605456105468,0,6.533227292493393,6.533227292493393,0
1.8764023019821479,8.33,7.815325079300128,7.815325079956808,0,6.566800436758058,6.566800436758058,0
1.8757337567629633,8.33,7.813626758420526,7.813626759089071,0,6.685452191845798,6.685452191845798,0
1.8750467010173337,8.33,7.809100254817053,7.8091002555041085,0,6.870557456295501,6.870557456295501,0
1.8743375846961157,8.33,7.804311376012823,7.804311376721939,0,7.091163212180618,7.091163212180618,0
1.8736018532203729,8.33,7.799192261126291,7.799192261862022,0,7.357314757427957,7.357314757427957,0
1.8728352984007528,8.33,7.7936660441686705,7.793666044935225,0,7.665548196200689,7.665548196200689,0
1.8720354884047423,8.33,7.787656409622286,7.7876564104220956,0,7.99809996010481,7.99809996010481,0
1.8711968978743925,8.33,7.783900146427473,7.783900147266063,0,8.385905303498475,8.385905303498475,0
1.870559554363092,8.33,7.777265112342116,7.777265112979459,0,6.373435113005144,6.373435113005144,0
1.86992114947858,8.33,7.77320492504357,7.773204925681975,0,6.38404884512056,6.38404884512056,0
1.8692769305781325,8.33,7.769113808084088,7.7691138087283065,0,6.44218900447413,6.44218900447413,0
1.8686178586699724,8.33,7.764918800532789,7.764918801191861,0,6.590719081600582,6.590719081600582,0
1.867938112632737,8.33,7.763155871802536,7.763155872482282,0,6.79746037235418,6.79746037235418,0
1.8672312807064144,8.33,7.758449773024321,7.758449773731153,0,7.068319263225931,7.068319263225931,0
1.8664943697297303,8.33,7.753353521221367,7.753353521958278,0,7.369109766841575,7.369109766841575,0
1.8657231120053779,8.33,7.747796252236865,7.747796253008123,0,7.7125772435238105,7.7125772435238105,0
1.8649133810564194,8.33,7.744490591634515,7.7444905924442455,0,8.097309489585314,8.097309489585314,0
1.86406243685243,8.33,7.737766333786714,7.737766334637659,0,8.509442039894566,8.509442039894566,0
1.8634424279193467,8.33,7.730832871312666,7.730832871932675,0,6.20008933083227,6.20008933083227,0
1.8628196505341292,8.33,7.726989458953696,7.726989459576473,0,6.227773852174323,6.227773852174323,0
1.862188006463748,8.33,7.723094572953091,7.723094573584735,0,6.316440703812987,6.316440703812987,0
1.8615376742312377,8.33,7.719051375425857,7.719051376076189,0,6.50332232510209,6.50332232510209,0
1.8608630307790235,8.33,7.714748227011254,7.714748227685898,0,6.746434522142408,6.746434522142408,0
1.8601583251518377,8.33,7.710097491443283,7.710097492147988,0,7.04705627185831,7.04705627185831,0
1.8594177504391722,8.33,7.707644501317817,7.7076445020583915,0,7.405747126654205,7.405747126654205,0
1.858638853492232,8.33,7.704804696583765,7.704804697362662,0,7.788969469402218,7.788969469402218,0
1.8578169189717868,8.33,7.69856505694278,7.698565057764714,0,8.219345204452111,8.219345204452111,0
1.856949636725767,8.33,7.6916240362393475,7.69162403710663,0,8.672822460198404,8.672822460198404,0
1.8563518748857404,8.33,7.684524499080205,7.684524499677967,0,5.977618400265783,5.977618400265783,0
1.8557486587420384,8.33,7.680934867168316,7.680934867771533,0,6.0321614370195675,6.0321614370195675,0
1.855129227124928,8.33,7.677249955544706,7.677249956164138,0,6.194316171104219,6.194316171104219,0
1.8544867668177516,8.33,7.673345803212868,7.673345803855328,0,6.424603071764068,6.424603071764068,0
1.8538145347699468,8.33,7.669126557683068,7.6691265583553,0,6.72232047804755,6.72232047804755,0
1.8531071770419998,8.33,7.664491869148023,7.664491869855381,0,7.073577279470555,7.073577279470555,0
1.852357836008332,8.33,7.659345646828452,7.659345647577793,0,7.493410336678608,7.493410336678608,0
1.8515648587689042,8.33,7.658988160279145,7.658988161072123,0,7.929772394277279,7.929772394277279,0
1.8507251793318118,8.33,7.652518497500032,7.652518498339711,0,8.396794370923999,8.396794370923999,0
1.849837390822438,8.33,7.645268701471399,7.645268702359187,0,8.877885093738769,8.877885093738769,0
1.8492616566953983,8.33,7.638259543981025,7.638259544556759,0,5.757341270395955,5.757341270395955,0
1.8486728361475229,8.33,7.634911264662501,7.634911265251321,0,5.888205478754571,5.888205478754571,0
1.8480613235292025,8.33,7.631383051905767,7.63138305251728,0,6.115126183203756,6.115126183203756,0
1.8474216663131187,8.33,7.627562309103226,7.627562309742883,0,6.396572160838332,6.396572160838332,0
1.8467459694812987,8.33,7.623356474716288,7.623356475391985,0,6.756968318200052,6.756968318200052,0
1.846028824915345,8.33,7.618650926381273,7.618650927098417,0,7.171445659537312,7.171445659537312,0
1.8452650714104606,8.33,7.6161165263923705,7.616116527156124,0,7.637535048843347,7.637535048843347,0
1.844451812616819,8.33,7.61009440889035,7.610094409703609,0,8.132587936415803,8.132587936415803,0
