1.8287454693995258,8.33,7.501474488097294,7.501474488097898,0,6.039613253960852,6.039613253960852,0
1.8287431374803556,8.33,7.5014502186310255,7.501450218631336,0,3.1086244689504383,3.1086244689504383,0
1.8287396396074274,8.33,7.5014377217648445,7.501437721765311,0,4.6629367034256575,4.6629367034256575,0
1.8287345293944193,8.33,7.501418969773839,7.50141896977452,0,6.8123284790999605,6.8123284790999605,0
1.8287316111869631,8.33,7.501391559553041,7.50139155955343,0,3.8902214782865485,3.8902214782865485,0
1.8287269407322688,8.33,7.501375899091407,7.50137589909203,0,6.226130722097878,6.226130722097878,0
1.8287225634448554,8.33,7.501350823518445,7.5013508235190285,0,5.835332217429823,5.835332217429823,0
1.8287174532942898,8.33,7.5013273088226065,7.501327308823288,0,6.8123284790999605,6.8123284790999605,0
1.8287138089108166,8.33,7.501299841095134,7.50129984109562,0,4.858335955759685,4.858335955759685,0
1.828708991941225,8.33,7.501280241441487,7.501280241442129,0,6.421529974431905,6.421529974431905,0
1.8287054874913629,8.33,7.501254321986292,7.501254321986759,0,4.671818487622659,4.671818487622659,0
1.8287008171241106,8.33,7.501235455288053,7.5012354552886755,0,6.226130722097878,6.226130722097878,0
1.8286949808502269,8.33,7.501210298949467,7.501210298950245,0,7.780442956573097,7.780442956573097,0
1.8286935217878746,8.33,7.5011788420725125,7.501178842072707,0,1.9451107391432743,1.9451107391432743,0
1.8286898708046309,8.33,7.501170974317817,7.5011709743183035,0,4.867217739956686,4.867217739956686,0
1.828683888004731,8.33,7.50115128072435,7.501151280725147,0,7.975842208907125,7.975842208907125,0
1.8286774655166729,8.33,7.50111898981682,7.501118989817676,0,8.562039965909207,8.562039965909207,0
1.828673381526038,8.33,7.501084298953978,7.501084298954522,0,5.444533712761768,5.444533712761768,0
1.8286678385077526,8.33,7.501062224931149,7.501062224931888,0,7.389644451905042,7.389644451905042,0
1.8286634614062391,8.33,7.501032246806776,7.50103224680736,0,5.835332217429823,5.835332217429823,0
1.8286599570711928,8.33,7.5010085595699945,7.501008559570462,0,4.671818487622659,4.671818487622659,0
1.828655286857022,8.33,7.500989586053379,7.5009895860540015,0,6.226130722097878,6.226130722097878,0
1.828652222247503,8.33,7.500964287154335,7.500964287154743,0,4.085620730620576,4.085620730620576,0
1.828648278237029,8.33,7.500947677875977,7.5009476778765025,0,5.258016244624741,5.258016244624741,0
1.8286425887516535,8.33,7.500926293093695,7.500926293094453,0,7.5850437042390695,7.5850437042390695,0
1.82863821172998,8.33,7.500895425500125,7.500895425500708,0,5.835332217429823,5.835332217429823,0
1.828634121193003,8.33,7.50087166346978,7.500871663470325,0,5.453415496958769,5.453415496958769,0
1.828629737536068,8.33,7.500849444863281,7.500849444863865,0,5.844214001626824,5.844214001626824,0
1.8286255071206994,8.33,7.500825621392808,7.500825621393372,0,5.639932965095795,5.639932965095795,0
1.828619957632203,8.33,7.5008026182314875,7.500802618232227,0,7.398526236102043,7.398526236102043,0
1.8286141150369815,8.33,7.500772423881211,7.5007724238819895,0,7.789324740770098,7.789324740770098,0
1.8286104642632046,8.33,7.500740611855412,7.500740611855899,0,4.867217739956686,4.867217739956686,0
1.8286040421161451,8.33,7.500720722012525,7.500720722013381,0,8.562039965909207,8.562039965909207,0
1.828599225528333,8.33,7.5006857110706715,7.500685711071314,0,6.421529974431905,6.421529974431905,0
1.828595574794067,8.33,7.500659434267721,7.500659434268208,0,4.867217739956686,4.867217739956686,0
1.828591191259824,8.33,7.500639507049535,7.50063950705012,0,5.844214001626824,5.844214001626824,0
1.8285882733542458,8.33,7.500615567692694,7.5006155676930835,0,3.8902214782865485,3.8902214782865485,0
1.8285821444331818,8.33,7.500599625029509,7.500599625030326,0,8.171241461241152,8.171241461241152,0
1.8285783471838333,8.33,7.500566118948324,7.50056611894883,0,5.062616992290714,5.062616992290714,0
1.8285725047654895,8.33,7.5005453467158105,7.5005453467165895,0,7.789324740770098,7.789324740770098,0
1.8285684210857005,8.33,7.500513367078834,7.500513367079378,0,5.444533712761768,5.444533712761768,0
1.828563751181956,8.33,7.500491000089637,7.50049100009026,0,6.226130722097878,6.226130722097878,0
1.8285596608665269,8.33,7.500465407958203,7.500465407958749,0,5.453415496958769,5.453415496958769,0
1.8285560102376142,8.33,7.500442979551659,7.500442979552146,0,4.867217739956686,4.867217739956686,0
1.8285538185337724,8.33,7.500422952166091,7.500422952166383,0,2.922107000813412,2.922107000813412,0
1.8285511938227426,8.33,7.50041092396402,7.50041092396437,0,3.4994229736184934,3.4994229736184934,0
1.8285485624550646,8.33,7.500396514949803,7.500396514950154,0,3.5083047578154947,3.5083047578154947,0
1.82854520496961,8.33,7.500382064529627,7.500382064530075,0,4.476419235288631,4.476419235288631,0
1.828539515911025,8.33,7.500363619484374,7.500363619485133,0,7.5850437042390695,7.5850437042390695,0
1.828536305003759,8.33,7.50033234732577,7.500332347326198,0,4.281019982954604,4.281019982954604,0
1.8285309024318481,8.33,7.500314687225914,7.500314687226634,0,7.203126983768016,7.203126983768016,0
1.8285249136613235,8.33,7.500284956455676,7.500284956456475,0,7.984723993104126,7.984723993104126,0
1.828521849342828,8.33,7.5002519756564014,7.50025197565681,0,4.085620730620576,4.085620730620576,0
1.8285165933822844,8.33,7.500235090298427,7.500235090299128,0,7.007727731433988,7.007727731433988,0
1.8285135290825265,8.33,7.500206112790407,7.500206112790815,0,4.085620730620576,4.085620730620576,0
1.8285092990260898,8.33,7.500189209437152,7.500189209437716,0,5.639932965095795,5.639932965095795,0
1.8285049224301393,8.33,7.500165864540158,7.500165864540741,0,5.835332217429823,5.835332217429823,0
1.828499813087251,8.33,7.5001416975087976,7.500141697509479,0,6.8123284790999605,6.8123284790999605,0
1.828493977666751,8.33,7.500113467062532,7.50011346706331,0,7.780442956573097,7.780442956573097,0
1.8284906203159752,8.33,7.500081202047927,7.500081202048374,0,4.476419235288631,4.476419235288631,0
1.828486823321525,8.33,7.500062627661403,7.500062627661909,0,5.062616992290714,5.062616992290714,0
1.8284837590889762,8.33,7.5000416112438355,7.500041611244244,0,4.085620730620576,4.085620730620576,0
1.8284841965298944,8.33,0.9051498995766681,0.9051498995761849,0,-4.832800826193306,-4.832800826193306,0
1.8284817185031608,8.33,7.500027065870339,7.500027065870669,0,3.304023721284466,3.304023721284466,0
1.8284821101240796,8.33,0.9051597762458896,0.905159776245457,0,-4.326539126964235,-4.326539126964235,0
1.8284825843491876,8.33,0.9051578807502947,0.9051578807497708,0,-5.239142453206114,-5.239142453206114,0
